%#        Time[ms]        X[pixel],        Y[pixel],        Z[pixel],  dX/dt[pixel/s],  dY/dt[pixel/s],  dZ/dt[pixel/s] 
0 50.00 50.00 0.00 -0.2515 -0.5082 -0.5082
25 50.02 50.02 0.00 0.4594 0.6261 0.6261
50 50.03 50.04 0.00 0.2435 -0.1468 -0.1468
75 50.03 50.04 0.00 0.2435 -0.1468 -0.1468
100 50.03 50.00 0.00 -0.0271 0.1220 0.1220
125 50.02 49.98 0.00 -0.6271 -0.1623 -0.1623
150 50.02 49.98 0.00 -0.6271 -0.1623 -0.1623
175 50.00 50.02 0.00 -0.2190 -0.3605 -0.3605
200 50.00 50.00 0.00 -0.0951 -0.4639 -0.4639
225 50.00 50.00 0.00 -0.0951 -0.4639 -0.4639
250 50.00 49.96 0.00 -0.1700 0.1227 0.1227
275 50.00 49.98 0.00 0.2606 0.9294 0.9294
300 50.00 49.98 0.00 0.2606 0.9294 0.9294
325 50.00 50.04 0.00 0.0496 -0.2561 -0.2561
350 49.98 50.07 0.00 -0.8477 0.0616 0.0616
375 49.98 50.07 0.00 -0.8477 0.0616 0.0616
400 49.95 50.05 0.00 -0.9997 0.0217 0.0217
425 49.91 50.04 0.00 -1.0556 -0.7185 -0.7185
450 49.91 50.04 0.00 -1.0556 -0.7185 -0.7185
475 49.88 50.00 0.00 -0.7789 0.2236 0.2236
500 49.86 49.91 0.00 -0.2037 0.4852 0.4852
525 49.86 49.91 0.00 -0.2037 0.4852 0.4852
550 49.86 49.73 0.00 0.1780 -0.3070 -0.3070
575 49.86 49.73 0.00 0.1780 -0.3070 -0.3070
600 49.88 49.53 0.00 0.8812 0.5580 0.5580
625 49.95 49.24 0.00 2.8081 1.7322 1.7322
650 50.10 48.97 0.00 4.0755 2.1017 2.1017
675 50.10 48.97 0.00 4.0755 2.1017 2.1017
700 50.30 48.68 0.00 5.0406 2.5980 2.5980
725 50.51 48.39 0.00 5.9128 2.3083 2.3083
750 50.51 48.39 0.00 5.9128 2.3083 2.3083
775 50.77 48.19 0.00 6.6950 1.8513 1.8513
800 50.77 48.19 0.00 6.6950 1.8513 1.8513
825 51.05 48.01 0.00 7.1465 1.4220 1.4220
850 51.36 47.85 0.00 8.5453 1.5492 1.5492
875 51.36 47.85 0.00 8.5453 1.5492 1.5492
900 51.75 47.72 0.00 10.1604 1.7299 1.7299
925 52.20 47.61 0.00 11.7748 1.9570 1.9570
950 52.20 47.61 0.00 11.7748 1.9570 1.9570
975 52.65 47.50 0.00 11.7180 1.1502 1.1502
1000 53.04 47.38 0.00 12.6982 2.4274 2.4274
1025 53.04 47.38 0.00 12.6982 2.4274 2.4274
1050 53.58 47.16 0.00 14.3089 2.9271 2.9271
1075 54.21 46.92 0.00 16.5874 2.7140 2.7140
1100 54.21 46.92 0.00 16.5874 2.7140 2.7140
1125 54.91 46.71 0.00 18.2760 2.6922 2.6922
1150 55.64 46.47 0.00 18.0191 2.3124 2.3124
1175 55.64 46.47 0.00 18.0191 2.3124 2.3124
1200 56.36 46.27 0.00 17.5357 3.8635 3.8635
1225 57.06 46.03 0.00 18.1322 4.9905 4.9905
1250 57.06 46.03 0.00 18.1322 4.9905 4.9905
1275 57.82 45.83 0.00 18.9735 5.7420 5.7420
1300 58.54 45.74 0.00 17.0561 4.1797 4.1797
1325 58.54 45.74 0.00 17.0561 4.1797 4.1797
1350 59.14 45.66 0.00 13.9130 4.1415 4.1415
1375 59.63 45.59 0.00 11.2740 4.8364 4.8364
1400 59.63 45.59 0.00 11.2740 4.8364 4.8364
1425 60.02 45.53 0.00 8.1429 4.3469 4.3469
1450 60.30 45.47 0.00 6.3205 4.1359 4.1359
1475 60.30 45.47 0.00 6.3205 4.1359 4.1359
1500 60.51 45.39 0.00 5.3037 3.9066 3.9066
1525 60.74 45.29 0.00 6.0135 3.6624 3.6624
1550 60.74 45.29 0.00 6.0135 3.6624 3.6624
1575 61.00 45.12 0.00 7.0418 2.5975 2.5975
1600 61.32 44.94 0.00 8.3485 3.4464 3.4464
1625 61.32 44.94 0.00 8.3485 3.4464 3.4464
1650 61.69 44.68 0.00 9.6051 3.6457 3.6457
1675 62.12 44.33 0.00 11.8235 4.3398 4.3398
1700 62.12 44.33 0.00 11.8235 4.3398 4.3398
1725 62.63 43.93 0.00 13.6895 4.8386 4.8386
1750 62.63 43.93 0.00 13.6895 4.8386 4.8386
1775 63.22 43.48 0.00 14.7907 5.2378 5.2378
1800 63.66 43.15 0.00 15.2210 4.7255 4.7255
1825 63.66 43.15 0.00 15.2210 4.7255 4.7255
1850 64.27 42.72 0.00 14.8338 4.3210 4.3210
1875 64.84 42.32 0.00 13.5398 4.5618 4.5618
1900 64.84 42.32 0.00 13.5398 4.5618 4.5618
1925 65.32 41.98 0.00 11.4266 4.9103 4.9103
1950 65.71 41.68 0.00 8.9500 5.5303 5.5303
1975 65.71 41.68 0.00 8.9500 5.5303 5.5303
2000 66.02 41.37 0.00 6.7797 5.6647 5.6647
2025 66.29 41.13 0.00 6.9776 5.9037 5.9037
2050 66.29 41.13 0.00 6.9776 5.9037 5.9037
2075 66.55 40.97 0.00 6.2827 3.8822 3.8822
2100 66.77 40.88 0.00 5.0733 2.8756 2.8756
2125 66.77 40.88 0.00 5.0733 2.8756 2.8756
2150 66.93 40.78 0.00 3.7534 2.5758 2.5758
2175 67.06 40.76 0.00 2.8923 2.3871 2.3871
2200 67.18 40.73 0.00 2.7436 2.5185 2.5185
2225 67.18 40.73 0.00 2.7436 2.5185 2.5185
2250 67.29 40.59 0.00 2.9136 2.7619 2.7619
2275 67.29 40.59 0.00 2.9136 2.7619 2.7619
