%#        Time[ms]        X[pixel],        Y[pixel],        Z[pixel],  dX/dt[pixel/s],  dY/dt[pixel/s],  dZ/dt[pixel/s] 
0 50.00 50.00 0.00 0.8858 0.1176 0.1176
25 50.00 50.00 0.00 0.8858 0.1176 0.1176
50 50.02 50.02 0.00 0.2534 -0.3198 -0.3198
75 50.03 50.07 0.00 0.7001 0.7427 0.7427
100 50.03 50.07 0.00 0.7001 0.7427 0.7427
125 50.09 50.07 0.00 1.3523 0.6510 0.6510
150 50.17 50.09 0.00 2.4084 0.8951 0.8951
175 50.17 50.09 0.00 2.4084 0.8951 0.8951
200 50.24 50.14 0.00 1.7422 0.1127 0.1127
225 50.31 50.19 0.00 1.7333 1.3285 1.3285
250 50.31 50.19 0.00 1.7333 1.3285 1.3285
275 50.38 50.39 0.00 1.1683 0.1525 0.1525
300 50.42 50.78 0.00 1.0619 -0.1274 -0.1274
325 50.45 51.11 0.00 0.4548 -0.2143 -0.2143
350 50.45 51.11 0.00 0.4548 -0.2143 -0.2143
375 50.45 51.32 0.00 -0.3772 0.3608 0.3608
400 50.42 51.46 0.00 -0.8502 0.5877 0.5877
425 50.42 51.46 0.00 -0.8502 0.5877 0.5877
450 50.40 51.59 0.00 -0.7517 0.5280 0.5280
475 50.37 51.67 0.00 -0.6622 -0.0600 -0.0600
500 50.33 51.73 0.00 -0.6110 -0.5249 -0.5249
525 50.33 51.73 0.00 -0.6110 -0.5249 -0.5249
550 50.31 51.73 0.00 -0.3831 -0.2390 -0.2390
575 50.33 51.69 0.00 0.7945 0.4881 0.4881
600 50.33 51.69 0.00 0.7945 0.4881 0.4881
625 50.40 51.69 0.00 2.3999 1.7748 1.7748
650 50.49 51.74 0.00 1.5771 0.6676 0.6676
675 50.54 51.83 0.00 1.2689 1.9314 1.9314
700 50.54 51.83 0.00 1.2689 1.9314 1.9314
725 50.59 51.99 0.00 1.1902 1.1006 1.1006
750 50.63 52.22 0.00 1.0247 1.3732 1.3732
775 50.63 52.22 0.00 1.0247 1.3732 1.3732
800 50.68 52.47 0.00 1.4745 2.0530 2.0530
825 50.77 52.62 0.00 2.4263 2.9906 2.9906
850 50.77 52.62 0.00 2.4263 2.9906 2.9906
875 50.87 52.80 0.00 2.6994 3.3543 3.3543
900 50.98 53.12 0.00 2.2536 3.1543 3.1543
925 50.98 53.12 0.00 2.2536 3.1543 3.1543
950 51.05 53.52 0.00 1.7902 2.8802 2.8802
975 51.13 53.98 0.00 2.3129 2.5944 2.5944
1000 51.24 54.43 0.00 2.9972 2.5329 2.5329
1025 51.24 54.43 0.00 2.9972 2.5329 2.5329
1050 51.38 54.83 0.00 3.3524 2.3912 2.3912
1075 51.48 55.18 0.00 2.1287 2.0804 2.0804
1100 51.48 55.18 0.00 2.1287 2.0804 2.0804
1125 51.55 55.55 0.00 2.3358 2.4498 2.4498
1150 51.69 55.88 0.00 4.7907 1.3470 1.3470
1175 51.69 55.88 0.00 4.7907 1.3470 1.3470
1200 51.83 56.09 0.00 4.4002 0.4002 0.4002
1225 51.97 56.41 0.00 2.8963 1.3448 1.3448
1250 52.08 56.83 0.00 2.6973 4.1506 4.1506
1275 52.08 56.83 0.00 2.6973 4.1506 4.1506
1300 52.23 57.28 0.00 4.4701 2.4908 2.4908
1325 52.23 57.28 0.00 4.4701 2.4908 2.4908
1350 52.44 57.70 0.00 5.5435 2.2512 2.2512
1375 52.64 58.12 0.00 4.6620 3.3522 3.3522
1400 52.83 58.59 0.00 4.8005 4.1135 4.1135
1425 52.83 58.59 0.00 4.8005 4.1135 4.1135
1450 53.02 59.06 0.00 4.6236 2.8706 2.8706
1475 53.18 59.41 0.00 3.1836 4.2224 4.2224
1500 53.18 59.41 0.00 3.1836 4.2224 4.2224
1525 53.28 59.78 0.00 2.5397 3.5616 3.5616
1550 53.37 60.25 0.00 2.2942 2.0252 2.0252
1575 53.42 60.78 0.00 0.3327 2.0605 2.0605
1600 53.42 60.78 0.00 0.3327 2.0605 2.0605
1625 53.33 61.32 0.00 -2.9739 2.5584 2.5584
1650 53.23 61.91 0.00 -2.3440 2.2271 2.2271
1675 53.23 61.91 0.00 -2.3440 2.2271 2.2271
1700 53.20 62.45 0.00 -0.3000 1.8281 1.8281
1725 53.21 62.96 0.00 1.4255 2.0917 2.0917
1750 53.21 62.96 0.00 1.4255 2.0917 2.0917
1775 53.35 63.47 0.00 4.1072 2.7506 2.7506
1800 53.54 63.97 0.00 5.4051 3.8681 3.8681
1825 53.54 63.97 0.00 5.4051 3.8681 3.8681
1850 53.75 64.43 0.00 5.5791 4.5308 4.5308
1875 54.00 64.87 0.00 6.4177 5.4451 5.4451
1900 54.00 64.87 0.00 6.4177 5.4451 5.4451
1925 54.28 65.29 0.00 7.2961 6.7788 6.7788
1950 54.58 65.57 0.00 7.3094 6.9063 6.9063
1975 54.94 65.78 0.00 10.6762 6.5502 6.5502
2000 54.94 65.78 0.00 10.6762 6.5502 6.5502
2025 55.28 65.94 0.00 11.1431 5.5921 5.5921
