%#        Time[ms]        X[pixel],        Y[pixel],        Z[pixel],  dX/dt[pixel/s],  dY/dt[pixel/s],  dZ/dt[pixel/s] 
0 50.00 50.00 0.00 0.2902 3.2941 3.2941
25 50.05 50.03 0.00 1.0510 -0.4819 -0.4819
50 50.03 49.97 0.00 -1.4095 -0.7362 -0.7362
75 50.03 49.97 0.00 -1.4095 -0.7362 -0.7362
100 49.93 49.62 0.00 -3.3379 1.8932 1.8932
125 49.81 49.21 0.00 -2.8992 2.4805 2.4805
150 49.81 49.21 0.00 -2.8992 2.4805 2.4805
175 49.72 48.94 0.00 -1.6616 -0.1575 -0.1575
200 49.70 48.78 0.00 0.4913 -0.4774 -0.4774
225 49.70 48.78 0.00 0.4913 -0.4774 -0.4774
250 49.72 48.80 0.00 -0.0234 -2.4955 -2.4955
275 49.67 48.83 0.00 -2.4232 -2.3308 -2.3308
300 49.58 48.87 0.00 -1.9382 0.8053 0.8053
325 49.58 48.87 0.00 -1.9382 0.8053 0.8053
350 49.53 48.81 0.00 -0.5882 0.2180 0.2180
375 49.51 48.66 0.00 -0.0112 -0.7662 -0.7662
400 49.51 48.66 0.00 -0.0112 -0.7662 -0.7662
425 49.53 48.43 0.00 0.2412 -1.5111 -1.5111
450 49.56 48.18 0.00 1.3945 -0.8537 -0.8537
475 49.65 48.03 0.00 3.4504 0.2791 0.2791
500 49.65 48.03 0.00 3.4504 0.2791 0.2791
525 49.86 48.01 0.00 6.7342 2.1985 2.1985
550 50.19 48.34 0.00 9.3437 4.3778 4.3778
575 50.19 48.34 0.00 9.3437 4.3778 4.3778
600 50.61 49.02 0.00 11.5831 3.7789 3.7789
625 50.61 49.02 0.00 11.5831 3.7789 3.7789
650 51.12 50.03 0.00 12.0968 2.8024 2.8024
675 51.52 51.15 0.00 8.4855 0.2542 0.2542
700 51.71 52.16 0.00 2.7169 -1.3016 -1.3016
725 51.71 52.16 0.00 2.7169 -1.3016 -1.3016
750 51.71 52.76 0.00 -1.4911 -1.5357 -1.5357
775 51.64 52.97 0.00 -1.7996 0.6441 0.6441
800 51.64 52.97 0.00 -1.7996 0.6441 0.6441
825 51.59 53.02 0.00 -0.3081 -0.0746 -0.0746
850 51.64 53.13 0.00 2.3729 2.0765 2.0765
875 51.78 53.23 0.00 3.4827 2.6870 2.6870
900 51.78 53.23 0.00 3.4827 2.6870 2.6870
925 51.94 53.46 0.00 4.5125 3.0395 3.0395
950 52.09 53.88 0.00 3.7492 1.1451 1.1451
975 52.23 54.35 0.00 3.2804 2.2579 2.2579
1000 52.23 54.35 0.00 3.2804 2.2579 2.2579
1025 52.37 54.80 0.00 4.1333 1.4160 1.4160
1050 52.60 55.19 0.00 6.3615 1.6605 1.6605
1075 52.60 55.19 0.00 6.3615 1.6605 1.6605
1100 52.93 55.65 0.00 9.4483 3.9355 3.9355
1125 52.93 55.65 0.00 9.4483 3.9355 3.9355
1150 53.32 56.36 0.00 9.4773 1.7023 1.7023
1175 53.63 57.21 0.00 6.4757 -0.8193 -0.8193
1200 53.79 58.16 0.00 2.5700 -4.3079 -4.3079
1225 53.79 58.16 0.00 2.5700 -4.3079 -4.3079
1250 53.82 58.79 0.00 0.8075 -2.1539 -2.1539
1275 53.86 59.40 0.00 0.7555 0.4842 0.4842
1300 53.91 59.97 0.00 2.0889 1.8881 1.8881
1325 53.91 59.97 0.00 2.0889 1.8881 1.8881
1350 54.07 60.52 0.00 5.2676 2.0246 2.0246
1375 54.33 61.07 0.00 6.4996 2.3368 2.3368
1400 54.33 61.07 0.00 6.4996 2.3368 2.3368
1425 54.54 61.72 0.00 4.5185 -1.1885 -1.1885
1450 54.65 62.55 0.00 1.3402 -2.2463 -2.2463
1475 54.65 62.55 0.00 1.3402 -2.2463 -2.2463
1500 54.61 63.32 0.00 -1.6509 -1.1555 -1.1555
1525 54.54 63.73 0.00 -1.7395 0.8155 0.8155
1550 54.54 63.73 0.00 -1.7395 0.8155 0.8155
1575 54.56 63.89 0.00 2.4013 1.9227 1.9227
1600 54.73 64.05 0.00 5.4935 -0.0496 -0.0496
1625 54.73 64.05 0.00 5.4935 -0.0496 -0.0496
