%#        Time[ms]        X[pixel],        Y[pixel],        Z[pixel],  dX/dt[pixel/s],  dY/dt[pixel/s],  dZ/dt[pixel/s]
 0, 50, 50, 0, 1.4471, -0.0215, 0
 25, 50, 50, 0, 1.4471, -0.0215, 0
 50, 50.03, 49.96, 0, 0.7985, 0.36, 0
 75, 50.03, 49.93, 0, -0.3651, -0.0002, 0
 100, 50.03, 49.93, 0, -0.3651, -0.0002, 0
 125, 50.03, 49.87, 0, 0.1265, 0.2002, 0
 150, 50.05, 49.81, 0, 0.944, 1.0569, 0
 175, 50.05, 49.81, 0, 0.944, 1.0569, 0
 200, 50.1, 49.87, 0, 1.1699, 0.964, 0
 225, 50.14, 49.93, 0, 0.7929, 0.3559, 0
 250, 50.14, 49.93, 0, 0.7929, 0.3559, 0
 275, 50.14, 49.94, 0, -0.4456, -0.4349, 0
 300, 50.12, 49.93, 0, -0.7332, -0.4847, 0
 325, 50.12, 49.93, 0, -0.7332, -0.4847, 0
 350, 50.09, 49.89, 0, -0.4053, -0.002, 0
 375, 50.1, 49.83, 0, 0.4646, 0.1602, 0
 400, 50.12, 49.83, 0, 0.6267, -0.2061, 0
 425, 50.12, 49.83, 0, 0.6267, -0.2061, 0
 450, 50.14, 49.91, 0, 0.5212, 0.0152, 0
 475, 50.16, 50, 0, 0.3091, 0.3008, 0
 500, 50.16, 50, 0, 0.3091, 0.3008, 0
 525, 50.19, 50.04, 0, 1.3978, 1.712, 0
 550, 50.33, 50.06, 0, 4.8929, 2.1881, 0
 575, 50.52, 50.04, 0, 7.3918, 2.156, 0
 600, 50.52, 50.04, 0, 7.3918, 2.156, 0
 625, 50.84, 49.81, 0, 7.8711, 2.2375, 0
 650, 51.12, 49.47, 0, 6.2189, 1.4116, 0
 675, 51.12, 49.47, 0, 6.2189, 1.4116, 0
 700, 51.31, 49.04, 0, 4.233, -0.4272, 0
 725, 51.52, 48.45, 0, 5.8351, 0.3226, 0
 750, 51.52, 48.45, 0, 5.8351, 0.3226, 0
 775, 51.8, 47.83, 0, 7.7209, 1.8559, 0
 800, 52.15, 47.35, 0, 9.0137, 1.8826, 0
 825, 52.55, 47.06, 0, 10.6339, 0.9606, 0
 850, 52.55, 47.06, 0, 10.6339, 0.9606, 0
 875, 52.97, 46.91, 0, 10.6651, -0.5584, 0
 900, 53.33, 46.75, 0, 7.6822, -0.863, 0
 925, 53.33, 46.75, 0, 7.6822, -0.863, 0
