%#        Time[ms]        X[pixel],        Y[pixel],        Z[pixel],  dX/dt[pixel/s],  dY/dt[pixel/s],  dZ/dt[pixel/s] 
0 50.00 50.00 0.00 -7.1705 -10.6542 -10.6542
25 49.86 50.96 0.00 -1.1184 -7.2482 -7.2482
50 49.86 50.96 0.00 -1.1184 -7.2482 -7.2482
75 50.02 52.32 0.00 7.1494 -2.9354 -2.9354
100 50.38 54.13 0.00 9.1612 -4.2856 -4.2856
125 50.38 54.13 0.00 9.1612 -4.2856 -4.2856
150 50.66 55.48 0.00 5.5048 -5.1209 -5.1209
175 50.77 55.90 0.00 0.6722 -3.4901 -3.4901
200 50.77 55.90 0.00 0.6722 -3.4901 -3.4901
225 50.72 55.65 0.00 -2.4411 1.1978 1.1978
250 50.61 55.30 0.00 -2.6497 3.7706 3.7706
275 50.51 55.07 0.00 -2.1035 1.7385 1.7385
300 50.51 55.07 0.00 -2.1035 1.7385 1.7385
325 50.49 55.00 0.00 1.0865 4.5083 4.5083
350 50.59 55.16 0.00 2.7687 5.2232 5.2232
375 50.59 55.16 0.00 2.7687 5.2232 5.2232
400 50.66 55.13 0.00 1.2441 4.8356 4.8356
425 50.68 54.95 0.00 -0.4212 -1.7616 -1.7616
450 50.68 54.95 0.00 -0.4212 -1.7616 -1.7616
475 50.58 54.86 0.00 -4.0449 -4.9764 -4.9764
500 50.31 54.48 0.00 -7.5671 -0.8703 -0.8703
525 50.07 53.95 0.00 -4.3902 0.7591 0.7591
550 50.07 53.95 0.00 -4.3902 0.7591 0.7591
575 50.05 53.76 0.00 2.8119 0.5236 0.5236
600 50.37 53.55 0.00 11.2919 3.5986 3.5986
625 50.37 53.55 0.00 11.2919 3.5986 3.5986
650 50.94 52.66 0.00 14.7952 5.0498 5.0498
675 51.33 51.80 0.00 11.0466 4.4774 4.4774
700 51.57 50.84 0.00 3.3527 2.6288 2.6288
725 51.57 50.84 0.00 3.3527 2.6288 2.6288
750 51.57 50.24 0.00 -1.5031 4.8326 4.8326
775 51.55 49.97 0.00 0.9322 5.7066 5.7066
800 51.55 49.97 0.00 0.9322 5.7066 5.7066
825 51.76 49.74 0.00 7.8287 5.1235 5.1235
850 52.20 49.48 0.00 12.9816 7.4158 7.4158
875 52.20 49.48 0.00 12.9816 7.4158 7.4158
900 52.86 48.87 0.00 19.0124 8.1107 8.1107
925 53.63 48.20 0.00 17.6516 7.8969 7.8969
950 53.63 48.20 0.00 17.6516 7.8969 7.8969
975 54.12 47.91 0.00 8.2385 3.5304 3.5304
1000 54.33 47.73 0.00 4.5948 0.6257 0.6257
1025 54.33 47.73 0.00 4.5948 0.6257 0.6257
1050 54.59 47.31 0.00 8.3010 2.1670 2.1670
1075 55.07 46.80 0.00 13.7978 3.2848 3.2848
1100 55.64 46.40 0.00 14.5250 4.0882 4.0882
1125 55.64 46.40 0.00 14.5250 4.0882 4.0882
1150 56.08 46.09 0.00 8.2793 7.3411 7.3411
1175 56.26 45.81 0.00 1.5256 5.3211 5.3211
1200 56.19 45.58 0.00 -3.4473 1.5999 1.5999
1225 56.19 45.58 0.00 -3.4473 1.5999 1.5999
1250 56.05 45.33 0.00 -2.4750 -0.8639 -0.8639
1275 56.10 45.12 0.00 3.6208 0.2200 0.2200
1300 56.10 45.12 0.00 3.6208 0.2200 0.2200
1325 56.31 45.16 0.00 5.2654 0.7245 0.7245
1350 56.50 45.21 0.00 5.4784 2.0413 2.0413
1375 56.50 45.21 0.00 5.4784 2.0413 2.0413
1400 56.73 45.07 0.00 5.9266 0.9039 0.9039
1425 56.92 44.88 0.00 3.2450 0.1363 0.1363
1450 56.92 44.88 0.00 3.2450 0.1363 0.1363
1475 56.90 44.74 0.00 -2.4274 0.9150 0.9150
1500 56.76 44.56 0.00 -3.1128 1.4647 1.4647
1525 56.76 44.56 0.00 -3.1128 1.4647 1.4647
1550 56.71 44.49 0.00 -0.2423 1.5583 1.5583
1575 56.80 44.47 0.00 3.3863 3.5307 3.5307
1600 57.01 44.53 0.00 6.0638 3.2558 3.2558
1625 57.01 44.53 0.00 6.0638 3.2558 3.2558
1650 57.26 44.61 0.00 5.3213 1.3567 1.3567
1675 57.43 44.60 0.00 4.5813 1.5998 1.5998
1700 57.43 44.60 0.00 4.5813 1.5998 1.5998
1725 57.64 44.44 0.00 5.5006 1.0937 1.0937
1750 57.89 44.35 0.00 6.1979 1.1968 1.1968
1775 58.12 44.24 0.00 5.7373 2.5488 2.5488
1800 58.12 44.24 0.00 5.7373 2.5488 2.5488
1825 58.33 44.15 0.00 5.0500 3.7770 3.7770
1850 58.52 44.14 0.00 4.9338 2.5906 2.5906
1875 58.52 44.14 0.00 4.9338 2.5906 2.5906
1900 58.71 44.14 0.00 4.0514 2.7123 2.7123
1925 58.87 44.05 0.00 4.7055 4.1348 4.1348
1950 59.05 43.94 0.00 3.4779 1.8384 1.8384
1975 59.05 43.94 0.00 3.4779 1.8384 1.8384
2000 59.14 43.91 0.00 2.1152 -0.5432 -0.5432
2025 59.31 43.78 0.00 6.3720 0.2102 0.2102
2050 59.31 43.78 0.00 6.3720 0.2102 0.2102
2075 59.68 43.61 0.00 10.7953 5.0512 5.0512
2100 60.23 43.39 0.00 14.8625 6.2804 6.2804
2125 60.23 43.39 0.00 14.8625 6.2804 6.2804
2150 61.02 43.19 0.00 25.3383 -4.7872 -4.7872
2175 62.40 42.99 0.00 37.7502 9.5030 9.5030
2200 62.40 42.99 0.00 37.7502 9.5030 9.5030
2225 63.77 42.88 0.00 29.8865 9.5789 9.5789
2250 64.55 42.84 0.00 13.4624 0.1351 0.1351
2275 64.55 42.84 0.00 13.4624 0.1351 0.1351
2300 64.78 42.71 0.00 1.8673 -1.3199 -1.3199
2325 64.75 42.57 0.00 -2.6609 3.9218 3.9218
2350 64.48 42.38 0.00 -7.8223 3.3106 3.3106
2375 64.48 42.38 0.00 -7.8223 3.3106 3.3106
2400 64.21 42.19 0.00 -5.1201 3.0247 3.0247
2425 64.16 42.04 0.00 -0.0680 2.2772 2.2772
2450 64.20 41.97 0.00 1.7855 1.7877 1.7877
2475 64.20 41.97 0.00 1.7855 1.7877 1.7877
