#        X[        Y,    DeltaTime
 50, 50, 25
 50.2460748383678, 50.9692508312724, 25
 50.3816460114245, 51.4788196035877, 25
 50.4919608935518, 51.88652819583, 25
 50.6024929855047, 52.2885730945756, 25
 50.7178584888011, 52.6889553875208, 25
 50.8332814614741, 53.0893271286349, 25
 50.9482075728149, 53.4724481274823, 25
 51.0609167584287, 53.8401935141141, 25
 51.1737377830002, 54.2078759014582, 25
 51.2925203642596, 54.5736853250474, 25
 51.4115533087332, 54.9394168497544, 25
 51.532780819646, 55.3044132717736, 25
 51.6584460373572, 55.6679217116283, 25
 51.7841373740022, 56.0314164186183, 25
 51.9152220294574, 56.3929790282173, 25
 52.0471053695026, 56.7540891866987, 25
 52.1816535069917, 57.1122803943191, 25
 52.3102045357689, 57.4442719569005, 25
 52.439429778125, 57.7772011083829, 25
 52.5743798592799, 58.1078730405806, 25
 52.7094604816261, 58.4384870643188, 25
 52.8487671488699, 58.7673178497517, 25
 52.9905909156041, 59.0951308846189, 25
 53.1346240262837, 59.4230290989591, 25
 53.2741875849524, 59.7284165276402, 25
 53.412917616114, 60.0318686314091, 25
 53.5570889369162, 60.3324175587014, 25
 53.701694639466, 60.6327552439621, 25
 53.8507697171453, 60.9308810701002, 25
 54.0017864472806, 61.2277471276878, 25
 54.1538275082082, 61.52034277328, 25
 54.3013566651079, 61.7944631807364, 25
 54.4503710813255, 62.0691478205969, 25
 54.6042083242384, 62.3411811499202, 25
 54.7588336137607, 62.6127153786396, 25
 54.918401387305, 62.881308993403, 25
 55.0791788876768, 63.150402134417, 25
 55.2363060041823, 63.401161945761, 25
 55.3927278112488, 63.6505973907289, 25
 55.5545283861321, 63.8961501504745, 25
 55.7167201155225, 64.1414794824369, 25
 55.8842293913768, 64.3831790380602, 25
 56.0533166832451, 64.6250110500888, 25
 56.2192205568568, 64.8523371947649, 25
 56.3843699944639, 65.0757733566656, 25
 56.553627718539, 65.2959108308626, 25
 56.7243415262194, 65.5150651497002, 25
 56.899711541619, 65.7301602527117, 25
 57.0770713741802, 65.9445561013837, 25
 57.2489162647448, 66.143967202061, 25
 57.4230499271718, 66.3417239124139, 25
 57.600079572187, 66.5361274348379, 25
 57.7795871976307, 66.7268114283783, 25
 57.9526887527711, 66.9058289671131, 25
 58.1297840710813, 67.0826363512278, 25
 58.3091008484534, 67.2567981307464, 25
 58.4921272008882, 67.4275217813788, 25
 58.674576720357, 67.5928997920185, 25
 58.8533487704006, 67.7485726496645, 25
 59.0353996879768, 67.9023007966156, 25
 59.2205748539611, 68.0519153427231, 25
 59.4079655888821, 68.1992289478517, 25
 59.5968577056434, 68.3394030038135, 25
 59.7800539755726, 68.4717552587798, 25
 59.968450786695, 68.6009202563568, 25
 60.1524848739572, 68.7217521342559, 25
 60.3358777311835, 68.8376811833582, 25
 60.5225640588109, 68.948988945512, 25
 60.7118060583601, 69.0560991498518, 25
 60.8952517208827, 69.1546960324006, 25
 61.081091419295, 69.2491313889039, 25
 61.2686106284005, 69.3387832597197, 25
 61.4496422676831, 69.4201142744576, 25
 61.6376108514813, 69.4992561728774, 25
 61.8099644757971, 69.5678341077916, 25
 61.8958369953053, 69.5997689400253, 25
 62.0282826097475, 69.6492298285973, 25
 62.154827737919, 69.7004310067982, 25
 62.1930936266427, 69.7195689554064, 25
 62.1765341487674, 69.7238773770922, 25
 62.2286970131099, 69.760980197262, 25
 62.2565295308045, 69.7873823839085, 25
 62.2393812729163, 69.7935828640276, 25
 62.1989614284195, 69.7898794695281, 25
 62.1567760703176, 69.7864350510005, 25
 62.1225997601905, 69.7872236471189, 25
 62.096176924332, 69.7909280243125, 25
 62.0769289920827, 69.7960605560131, 25
 62.064277392783, 69.8011336156526, 25
 62.0576435557736, 69.8046595766631, 25
 62.0564060648329, 69.8052486837736, 25
 62.0593939487359, 69.8027665196868, 25
 62.065055605322, 69.7979481350648, 25
 62.071831806841, 69.7915459995579, 25
 62.0781633255428, 69.7843125828163, 25
 62.0824909336771, 69.7770003544903, 25
 62.083255403494, 69.7703617842301, 25
 62.078897507243, 69.7651493416861, 25
 62.0678580171742, 69.7621154965084, 25
 62.0485965636998, 69.7620070479126, 25
 62.0220982868097, 69.7648114031415, 25
 61.9943900911792, 69.7689999682058, 25
 61.972097715452, 69.7728640865609, 25
 61.9618468982714, 69.7746951016619, 25
 61.9694371867976, 69.7729367508061, 25
 61.9797546781457, 69.7698903286028, 25
 61.9556517840587, 69.771921318207, 25
 61.8729512272821, 69.7833745644354, 25
 61.8110444202715, 69.7922370318224, 25
 61.7647243737272, 69.7984999923655, 25
 61.5288812560119, 69.832777191948, 25
 61.270809039542, 69.8737287968066, 25
 61.0132828311414, 69.9181521875311, 25
 60.7462442653783, 69.9679416045195, 25
 60.473443454932, 70.0221988291463, 25
 60.2025218089583, 70.0794524478414, 25
 59.9212836441916, 70.1423745789033, 25
 59.635583660688, 70.2096500550537, 25
 59.3393408641375, 70.2824035340057, 25
 59.0362975277508, 70.3603321153571, 25
 58.7345638470702, 70.4408620702884, 25
 58.4130786898992, 70.5296406351215, 25
 58.0927898126891, 70.6214273152598, 25
 57.7732217926805, 70.7160821339452, 25
 57.4553866370926, 70.8123291381282, 25
 57.1176291787664, 70.9180166937591, 25
 56.7779163800153, 71.0272065198407, 25
 56.4383953371426, 71.1380814426673, 25
 56.0890101186305, 71.2564406510223, 25
 55.7249326291696, 71.3813610901986, 25
 55.3620407376494, 71.5088768312037, 25
 55.0002337754457, 71.6390607348323, 25
 54.6400679947724, 71.7701931706068, 25
 54.255460408079, 71.9141711941845, 25
 53.8659145886206, 72.0612980943979, 25
 53.4773990888588, 72.2118073960514, 25
 53.0893819555029, 72.3636124582949, 25
 52.7024647180625, 72.5181128888875, 25
 52.316072188431, 72.6741532870026, 25
 51.8956694907632, 72.8467533458906, 25
 51.476012062917, 73.021600458674, 25
 51.0572213298322, 73.1983245959675, 25
 50.6394164490139, 73.377339832167, 25
 50.222267289691, 73.5578887573047, 25
 49.8060925690892, 73.740639979197, 25
 49.3906942724522, 73.9250619543997, 25
 48.973655299655, 74.1120803800724, 25
 48.5174678458619, 74.3194760574623, 25
 48.0628929285684, 74.5278568498483, 25
