%#        Time[ms]        X[pixel],        Y[pixel],        Z[pixel],  dX/dt[pixel/s],  dY/dt[pixel/s],  dZ/dt[pixel/s] 
0 50.00 50.00 0.00 -0.3344 -0.7118 -0.7118
25 50.00 49.88 0.00 -0.3292 -1.6719 -1.6719
50 49.97 49.72 0.00 -1.2046 -2.2807 -2.2807
75 49.88 49.30 0.00 -2.9461 -2.2610 -2.2610
100 49.88 49.30 0.00 -2.9461 -2.2610 -2.2610
125 49.76 48.77 0.00 -2.7320 -0.3936 -0.3936
150 49.69 48.30 0.00 -1.0327 -0.8897 -0.8897
175 49.69 48.30 0.00 -1.0327 -0.8897 -0.8897
200 49.69 47.95 0.00 0.6142 -1.3829 -1.3829
225 49.74 47.75 0.00 1.4104 -0.7500 -0.7500
250 49.79 47.67 0.00 1.3493 1.2629 1.2629
275 49.79 47.67 0.00 1.3493 1.2629 1.2629
300 49.83 47.51 0.00 0.8013 2.2106 2.2106
325 49.88 47.38 0.00 1.2736 2.1360 2.1360
350 49.88 47.38 0.00 1.2736 2.1360 2.1360
375 49.91 47.35 0.00 0.9711 -1.0612 -1.0612
400 49.95 47.38 0.00 1.0051 1.0957 1.0957
425 49.95 47.38 0.00 1.0051 1.0957 1.0957
450 49.98 47.56 0.00 0.6046 1.6498 1.6498
475 50.02 47.75 0.00 0.6681 1.3997 1.3997
500 50.03 47.93 0.00 0.6407 0.5729 0.5729
525 50.03 47.93 0.00 0.6407 0.5729 0.5729
550 50.02 48.07 0.00 -1.7734 -1.1254 -1.1254
575 49.88 48.09 0.00 -4.2979 -1.0284 -1.0284
600 49.88 48.09 0.00 -4.2979 -1.0284 -1.0284
625 49.69 48.09 0.00 -5.5275 -1.8110 -1.8110
650 49.49 48.09 0.00 -6.0879 -2.5639 -2.5639
675 49.49 48.09 0.00 -6.0879 -2.5639 -2.5639
700 49.27 48.18 0.00 -5.8788 -3.8123 -3.8123
725 49.06 48.35 0.00 -4.9624 -3.5954 -3.5954
750 48.83 48.46 0.00 -6.1306 -2.5602 -2.5602
775 48.83 48.46 0.00 -6.1306 -2.5602 -2.5602
800 48.57 48.44 0.00 -6.2628 -0.7117 -0.7117
825 48.27 48.35 0.00 -8.9258 -3.9601 -3.9601
850 48.27 48.35 0.00 -8.9258 -3.9601 -3.9601
875 47.85 48.09 0.00 -11.5634 -3.1235 -3.1235
900 47.28 47.75 0.00 -15.6716 -3.2013 -3.2013
925 46.61 47.50 0.00 -16.6411 -4.8985 -4.8985
950 46.61 47.50 0.00 -16.6411 -4.8985 -4.8985
975 46.00 47.45 0.00 -14.3211 -6.3174 -6.3174
1000 45.51 47.55 0.00 -11.1276 -6.6853 -6.6853
1025 45.51 47.55 0.00 -11.1276 -6.6853 -6.6853
1050 45.14 47.67 0.00 -8.4210 -4.5603 -4.5603
1075 44.74 47.64 0.00 -10.8569 -3.2263 -3.2263
1100 44.74 47.64 0.00 -10.8569 -3.2263 -3.2263
1125 44.30 47.42 0.00 -10.4492 -3.6420 -3.6420
1150 43.95 47.19 0.00 -8.1558 -5.3352 -5.3352
1175 43.95 47.19 0.00 -8.1558 -5.3352 -5.3352
1200 43.64 47.05 0.00 -7.9129 -4.1757 -4.1757
1225 43.36 47.12 0.00 -5.6029 -0.7323 -0.7323
1250 43.36 47.12 0.00 -5.6029 -0.7323 -0.7323
1275 43.15 47.36 0.00 -6.0551 0.2632 0.2632
1300 42.83 47.59 0.00 -9.2155 -0.6725 -0.6725
1325 42.41 47.71 0.00 -10.6334 -1.1368 -1.1368
1350 42.41 47.71 0.00 -10.6334 -1.1368 -1.1368
1375 41.99 47.71 0.00 -10.5782 -2.2566 -2.2566
1400 41.55 47.55 0.00 -11.4297 -1.8797 -1.8797
1425 41.55 47.55 0.00 -11.4297 -1.8797 -1.8797
1450 41.04 47.42 0.00 -12.7427 -2.3214 -2.3214
1475 40.53 47.31 0.00 -13.1433 -3.7611 -3.7611
1500 40.05 47.22 0.00 -10.7226 -3.2215 -3.2215
1525 40.05 47.22 0.00 -10.7226 -3.2215 -3.2215
1550 39.65 47.16 0.00 -10.5530 -1.9296 -1.9296
1575 39.30 47.12 0.00 -11.8720 -1.4163 -1.4163
1600 39.30 47.12 0.00 -11.8720 -1.4163 -1.4163
1625 38.78 47.01 0.00 -13.8379 -2.3408 -2.3408
1650 38.22 46.81 0.00 -13.8679 -3.1494 -3.1494
1675 37.74 46.54 0.00 -10.4731 -2.8028 -2.8028
1700 37.74 46.54 0.00 -10.4731 -2.8028 -2.8028
1725 37.35 46.23 0.00 -9.0399 -0.6091 -0.6091
1750 37.35 46.23 0.00 -9.0399 -0.6091 -0.6091
1775 37.07 45.98 0.00 -6.5310 0.4414 0.4414
1800 36.83 45.73 0.00 -5.7319 -0.6985 -0.6985
1825 36.59 45.55 0.00 -6.5208 -2.8764 -2.8764
1850 36.59 45.55 0.00 -6.5208 -2.8764 -2.8764
1875 36.30 45.45 0.00 -6.9005 -2.3772 -2.3772
1900 36.05 45.36 0.00 -5.5900 -2.7953 -2.7953
1925 36.05 45.36 0.00 -5.5900 -2.7953 -2.7953
1950 35.91 45.25 0.00 -2.0778 -2.9406 -2.9406
1975 35.91 45.09 0.00 0.7351 -1.5539 -1.5539
2000 35.95 44.88 0.00 0.7680 -0.9980 -0.9980
2025 35.95 44.88 0.00 0.7680 -0.9980 -0.9980
2050 35.95 44.56 0.00 -0.4019 0.8455 0.8455
2075 35.87 44.16 0.00 -2.4468 -0.4033 -0.4033
2100 35.87 44.16 0.00 -2.4468 -0.4033 -0.4033
2125 35.79 43.88 0.00 -2.3174 -0.7422 -0.7422
2150 35.66 43.71 0.00 -3.7331 -1.0587 -1.0587
2175 35.66 43.71 0.00 -3.7331 -1.0587 -1.0587
2200 35.47 43.58 0.00 -6.3391 -1.0653 -1.0653
2225 35.09 43.38 0.00 -11.2728 -2.6675 -2.6675
2250 35.09 43.38 0.00 -11.2728 -2.6675 -2.6675
2275 34.55 43.08 0.00 -14.0459 -3.8142 -3.8142
2300 33.96 42.71 0.00 -14.9323 -4.4222 -4.4222
2325 33.53 42.41 0.00 -13.9222 -5.8813 -5.8813
2350 33.53 42.41 0.00 -13.9222 -5.8813 -5.8813
2375 32.98 42.08 0.00 -14.5241 -3.7748 -3.7748
2400 32.40 41.94 0.00 -13.5824 -0.1629 -0.1629
2425 32.40 41.94 0.00 -13.5824 -0.1629 -0.1629
2450 31.86 42.03 0.00 -13.9287 0.4535 0.4535
2475 31.29 42.13 0.00 -14.6876 -1.2394 -1.2394
2500 31.29 42.13 0.00 -14.6876 -1.2394 -1.2394
2525 30.71 42.11 0.00 -14.3142 -2.4676 -2.4676
2550 30.20 41.90 0.00 -11.0935 -3.5344 -3.5344
2575 29.89 41.64 0.00 -6.2741 -2.4360 -2.4360
2600 29.89 41.64 0.00 -6.2741 -2.4360 -2.4360
2625 29.67 41.37 0.00 -4.2152 -0.6122 -0.6122
2650 29.56 41.19 0.00 -2.5951 -0.6051 -0.6051
2675 29.45 41.15 0.00 -2.4393 -1.4114 -1.4114
2700 29.45 41.15 0.00 -2.4393 -1.4114 -1.4114
2725 29.35 41.18 0.00 -3.3946 -1.6482 -1.6482
2750 29.25 41.22 0.00 -1.2064 -0.7872 -0.7872
2775 29.25 41.22 0.00 -1.2064 -0.7872 -0.7872
2800 29.25 41.14 0.00 0.5390 -0.0493 -0.0493
2825 29.35 40.97 0.00 3.3075 0.2759 0.2759
2850 29.35 40.97 0.00 3.3075 0.2759 0.2759
2875 29.44 40.77 0.00 1.6196 -2.2246 -2.2246
2900 29.51 40.59 0.00 1.1905 0.6432 0.6432
2925 29.51 40.59 0.00 1.1905 0.6432 0.6432
2950 29.45 40.44 0.00 -1.9107 0.3438 0.3438
2975 29.40 40.37 0.00 -1.5088 -0.4232 -0.4232
3000 29.33 40.29 0.00 -1.7371 -3.3268 -3.3268
3025 29.33 40.29 0.00 -1.7371 -3.3268 -3.3268
3050 29.24 40.14 0.00 -3.9925 -4.3418 -4.3418
3075 29.04 39.75 0.00 -4.6622 -2.4104 -2.4104
3100 29.04 39.75 0.00 -4.6622 -2.4104 -2.4104
3125 28.93 39.33 0.00 -1.6418 -2.2036 -2.2036
3150 28.93 38.89 0.00 0.7302 -2.5027 -2.5027
3175 29.02 38.56 0.00 2.6021 -1.1216 -1.1216
3200 29.02 38.56 0.00 2.6021 -1.1216 -1.1216
3225 29.07 38.40 0.00 1.0954 0.2193 0.2193
3250 29.04 38.38 0.00 -2.0607 -0.5815 -0.5815
3275 29.04 38.38 0.00 -2.0607 -0.5815 -0.5815
3300 28.93 38.32 0.00 -3.4041 -1.6590 -1.6590
3325 28.78 38.20 0.00 -3.1973 -2.3154 -2.3154
3350 28.78 38.20 0.00 -3.1973 -2.3154 -2.3154
3375 28.71 38.05 0.00 -1.0757 -2.1543 -2.1543
3400 28.71 37.90 0.00 0.7384 -2.3877 -2.3877
3425 28.71 37.90 0.00 0.7384 -2.3877 -2.3877
3450 28.78 37.74 0.00 2.2538 1.0522 1.0522
3475 28.89 37.60 0.00 2.3985 2.4741 2.4741
3500 28.89 37.60 0.00 2.3985 2.4741 2.4741
3525 28.93 37.47 0.00 0.5428 1.4202 1.4202
3550 28.89 37.30 0.00 -2.4271 -1.2364 -1.2364
3575 28.76 37.10 0.00 -3.4418 -2.8160 -2.8160
3600 28.76 37.10 0.00 -3.4418 -2.8160 -2.8160
