%#        Time[ms]        X[pixel],        Y[pixel],        Z[pixel],  dX/dt[pixel/s],  dY/dt[pixel/s],  dZ/dt[pixel/s] 
0 50.00 50.00 0.00 0.5428 5.9039 5.9039
25 50.07 50.04 0.00 3.5441 6.3855 6.3855
50 50.07 50.04 0.00 3.5441 6.3855 6.3855
75 50.30 50.18 0.00 6.6190 4.5207 4.5207
100 50.58 50.36 0.00 7.0126 1.0701 1.0701
125 50.58 50.36 0.00 7.0126 1.0701 1.0701
150 50.80 50.54 0.00 4.3245 -0.9024 -0.9024
175 50.86 50.67 0.00 -0.0836 -1.2987 -1.2987
200 50.86 50.67 0.00 -0.0836 -1.2987 -1.2987
225 50.84 50.67 0.00 -0.8066 1.6738 1.6738
250 50.82 50.58 0.00 0.3585 3.0304 3.0304
275 50.91 50.49 0.00 3.3058 3.5291 3.5291
300 50.91 50.49 0.00 3.3058 3.5291 3.5291
325 51.10 50.36 0.00 5.0521 2.6925 2.6925
350 51.31 50.22 0.00 5.5809 2.7323 2.7323
375 51.55 50.03 0.00 6.3716 3.2060 3.2060
400 51.55 50.03 0.00 6.3716 3.2060 3.2060
425 51.55 50.03 0.00 6.3716 3.2060 3.2060
450 52.36 49.56 0.00 13.5963 4.1222 4.1222
475 52.36 49.56 0.00 13.5963 4.1222 4.1222
500 52.93 49.24 0.00 14.9572 4.0571 4.0571
525 53.54 48.80 0.00 15.3516 2.2679 2.2679
550 53.54 48.80 0.00 15.3516 2.2679 2.2679
575 54.19 47.97 0.00 16.7227 -1.1710 -1.1710
600 54.91 46.91 0.00 18.9858 -4.4665 -4.4665
625 54.91 46.91 0.00 18.9858 -4.4665 -4.4665
650 55.68 45.98 0.00 18.8828 -5.9837 -5.9837
675 56.40 45.35 0.00 17.4949 -4.7080 -4.7080
700 56.40 45.35 0.00 17.4949 -4.7080 -4.7080
725 56.99 44.95 0.00 13.4144 -2.0044 -2.0044
750 57.34 44.74 0.00 9.6318 -0.6080 -0.6080
775 57.57 44.51 0.00 3.7705 0.7961 0.7961
800 57.57 44.51 0.00 3.7705 0.7961 0.7961
825 57.61 44.31 0.00 -0.1106 3.0790 3.0790
850 57.57 44.21 0.00 -1.0465 3.3462 3.3462
875 57.57 44.21 0.00 -1.0465 3.3462 3.3462
900 57.55 44.16 0.00 0.2554 2.4741 2.4741
925 57.61 44.10 0.00 1.3192 1.4933 1.4933
950 57.64 44.03 0.00 0.4038 0.4910 0.4910
975 57.64 44.03 0.00 0.4038 0.4910 0.4910
1000 57.62 43.91 0.00 -0.6269 0.6220 0.6220
1025 57.59 43.84 0.00 -1.3957 -0.2596 -0.2596
1050 57.59 43.84 0.00 -1.3957 -0.2596 -0.2596
1075 57.54 43.75 0.00 -0.7992 0.1362 0.1362
1100 57.52 43.67 0.00 -0.3753 -0.3331 -0.3331
1125 57.52 43.67 0.00 -0.3753 -0.3331 -0.3331
1150 57.52 43.60 0.00 0.3612 -0.1525 -0.1525
1175 57.55 43.50 0.00 0.7360 0.5987 0.5987
1200 57.55 43.50 0.00 0.7360 0.5987 0.5987
1225 57.59 43.41 0.00 1.3401 1.3430 1.3430
1250 57.68 43.31 0.00 2.6239 1.3307 1.3307
1275 57.80 43.20 0.00 3.7173 1.1561 1.1561
1300 57.80 43.20 0.00 3.7173 1.1561 1.1561
1325 57.96 43.04 0.00 3.8092 1.2984 1.2984
1350 58.12 42.85 0.00 3.7796 1.3988 1.3988
1375 58.29 42.62 0.00 5.1727 2.1020 2.1020
1400 58.29 42.62 0.00 5.1727 2.1020 2.1020
1425 58.56 42.37 0.00 7.0013 2.3173 2.3173
1450 58.56 42.37 0.00 7.0013 2.3173 2.3173
1475 58.84 42.17 0.00 7.2316 2.1149 2.1149
1500 59.14 42.03 0.00 7.6358 1.2136 1.2136
1525 59.45 41.98 0.00 8.2596 0.0337 0.0337
1550 59.45 41.98 0.00 8.2596 0.0337 0.0337
1575 59.79 42.01 0.00 8.2341 -0.0661 -0.0661
1600 60.02 42.08 0.00 6.9429 -0.1501 -0.1501
1625 60.02 42.08 0.00 6.9429 -0.1501 -0.1501
1650 60.23 42.15 0.00 4.1049 -1.5649 -1.5649
1675 60.37 42.34 0.00 3.3590 1.2450 1.2450
1700 60.37 42.34 0.00 3.3590 1.2450 1.2450
1725 60.46 42.68 0.00 1.0989 0.6587 0.6587
1750 60.48 42.98 0.00 0.2742 0.5290 0.5290
1775 60.51 43.22 0.00 1.8678 0.3367 0.3367
1800 60.51 43.22 0.00 1.8678 0.3367 0.3367
1825 60.63 43.44 0.00 3.4380 0.1808 0.1808
1850 60.79 43.65 0.00 4.5460 1.3564 1.3564
1875 60.79 43.65 0.00 4.5460 1.3564 1.3564
1900 60.97 43.76 0.00 3.7572 1.2149 1.2149
1925 61.13 43.77 0.00 4.0691 2.7402 2.7402
1950 61.29 43.75 0.00 3.7716 2.2898 2.2898
1975 61.29 43.75 0.00 3.7716 2.2898 2.2898
2000 61.43 43.72 0.00 3.9431 1.7900 1.7900
2025 61.61 43.72 0.00 4.0246 2.0093 2.0093
2050 61.61 43.72 0.00 4.0246 2.0093 2.0093
2075 61.76 43.69 0.00 4.5455 2.0679 2.0679
2100 61.98 43.67 0.00 5.8376 1.3913 1.3913
2125 62.26 43.62 0.00 7.5077 0.9415 0.9415
2150 62.26 43.62 0.00 7.5077 0.9415 0.9415
2175 62.65 43.44 0.00 11.3512 -1.0868 -1.0868
2200 63.18 43.19 0.00 14.1987 -2.8974 -2.8974
2225 63.18 43.19 0.00 14.1987 -2.8974 -2.8974
2250 63.79 42.96 0.00 15.8584 -3.6506 -3.6506
2275 63.79 42.96 0.00 15.8584 -3.6506 -3.6506
2300 64.45 42.73 0.00 16.5402 -3.1912 -3.1912
2325 64.93 42.58 0.00 15.8242 -2.6151 -2.6151
2350 65.53 42.42 0.00 14.5361 -1.9626 -1.9626
2375 66.05 42.30 0.00 11.9832 -0.8833 -0.8833
2400 66.05 42.30 0.00 11.9832 -0.8833 -0.8833
2425 66.47 42.21 0.00 8.6760 0.2852 0.2852
2450 66.72 42.06 0.00 5.4485 1.7874 1.7874
2475 66.72 42.06 0.00 5.4485 1.7874 1.7874
2500 66.86 42.07 0.00 2.2406 2.4531 2.4531
2525 66.91 42.15 0.00 0.7809 1.7318 1.7318
2550 66.91 42.15 0.00 0.7809 1.7318 1.7318
2575 66.93 42.22 0.00 0.3072 0.2369 0.2369
2600 66.93 42.30 0.00 -0.1465 -0.0561 -0.0561
2625 66.91 42.32 0.00 -0.5079 0.4049 0.4049
2650 66.91 42.32 0.00 -0.5079 0.4049 0.4049
2675 66.90 42.30 0.00 -0.2946 0.1277 0.1277
2700 66.91 42.26 0.00 0.7287 1.3026 1.3026
2725 66.91 42.26 0.00 0.7287 1.3026 1.3026
2750 66.95 42.18 0.00 1.5236 0.2585 0.2585
2775 67.04 42.14 0.00 2.4515 -0.4608 -0.4608
2800 67.04 42.14 0.00 2.4515 -0.4608 -0.4608
2825 67.22 42.00 0.00 6.1674 0.4020 0.4020
2850 67.54 41.73 0.00 9.2766 0.4440 0.4440
2875 67.54 41.73 0.00 9.2766 0.4440 0.4440
2900 67.99 41.39 0.00 12.5146 -0.7861 -0.7861
2925 68.55 40.55 0.00 15.0787 2.9326 2.9326
2950 68.55 40.55 0.00 15.0787 2.9326 2.9326
2975 69.20 39.66 0.00 16.8013 2.5964 2.5964
3000 69.87 39.02 0.00 16.6320 1.1346 1.1346
3025 70.49 38.51 0.00 14.5341 -0.1498 -0.1498
3050 70.49 38.51 0.00 14.5341 -0.1498 -0.1498
3075 70.96 38.28 0.00 10.2364 -0.8676 -0.8676
3100 71.27 38.20 0.00 6.2310 -0.7401 -0.7401
3125 71.27 38.20 0.00 6.2310 -0.7401 -0.7401
3150 71.42 38.13 0.00 2.1299 0.1490 0.1490
3175 71.42 38.08 0.00 -0.7395 0.6368 0.6368
3200 71.37 38.06 0.00 -1.6847 2.9457 2.9457
3225 71.37 38.06 0.00 -1.6847 2.9457 2.9457
3250 71.29 38.06 0.00 -1.6019 2.7340 2.7340
3275 71.27 38.05 0.00 0.1410 1.9414 1.9414
3300 71.27 38.05 0.00 0.1410 1.9414 1.9414
3325 71.29 38.06 0.00 0.9653 1.0385 1.0385
3350 71.33 38.08 0.00 0.5403 0.9857 0.9857
3375 71.33 38.08 0.00 0.5403 0.9857 0.9857
3400 71.33 38.16 0.00 -0.3963 1.5740 1.5740
3425 71.27 38.42 0.00 -2.0854 0.9998 0.9998
3450 71.27 38.42 0.00 -2.0854 0.9998 0.9998
3475 71.18 38.88 0.00 -2.4213 1.3450 1.3450
3500 71.07 39.43 0.00 -2.5598 0.7545 0.7545
3525 70.98 39.90 0.00 -2.0248 -0.2102 -0.2102
3550 70.98 39.90 0.00 -2.0248 -0.2102 -0.2102
3575 70.91 40.30 0.00 -2.1102 -1.0076 -1.0076
3600 70.85 40.55 0.00 -0.6902 -1.4214 -1.4214
3625 70.85 40.65 0.00 0.6908 -2.0353 -2.0353
3650 70.85 40.65 0.00 0.6908 -2.0353 -2.0353
3675 70.89 40.72 0.00 0.7483 -1.9412 -1.9412
3700 70.91 40.74 0.00 -0.1434 -0.6587 -0.6587
3725 70.91 40.74 0.00 -0.1434 -0.6587 -0.6587
3750 70.89 40.70 0.00 0.1182 0.2710 0.2710
3775 70.91 40.64 0.00 0.3729 0.2050 0.2050
3800 70.91 40.64 0.00 0.3729 0.2050 0.2050
3825 70.95 40.49 0.00 0.8659 -0.4863 -0.4863
3850 70.96 40.20 0.00 0.3139 -0.6926 -0.6926
3875 70.96 40.20 0.00 0.3139 -0.6926 -0.6926
3900 70.96 39.92 0.00 -0.3673 -0.9082 -0.9082
3925 70.95 39.42 0.00 0.3595 1.2355 1.2355
3950 70.95 39.42 0.00 0.3595 1.2355 1.2355
3975 70.96 38.95 0.00 0.1674 0.4556 0.4556
4000 70.96 38.54 0.00 -0.3908 -1.5326 -1.5326
4025 70.89 38.23 0.00 -2.7151 -2.7193 -2.7193
4050 70.89 38.23 0.00 -2.7151 -2.7193 -2.7193
4075 70.73 38.02 0.00 -5.6941 -2.4218 -2.4218
4100 70.44 37.90 0.00 -7.9302 -1.3150 -1.3150
4125 70.11 37.79 0.00 -8.1939 -1.8191 -1.8191
4150 70.11 37.79 0.00 -8.1939 -1.8191 -1.8191
4175 69.80 37.65 0.00 -6.9612 -1.2618 -1.2618
4200 69.56 37.53 0.00 -5.7776 -1.7518 -1.7518
4225 69.56 37.53 0.00 -5.7776 -1.7518 -1.7518
4250 69.56 37.53 0.00 -5.7776 -1.7518 -1.7518
4275 69.13 37.40 0.00 -5.6483 -1.5527 -1.5527
4300 68.88 37.41 0.00 -6.9009 -1.2812 -1.2812
4325 68.88 37.41 0.00 -6.9009 -1.2812 -1.2812
4350 68.57 37.47 0.00 -7.9177 -1.7186 -1.7186
4375 68.21 37.55 0.00 -9.7497 -1.8870 -1.8870
4400 68.21 37.55 0.00 -9.7497 -1.8870 -1.8870
4425 67.76 37.65 0.00 -11.9863 -1.8799 -1.8799
4450 67.76 37.65 0.00 -11.9863 -1.8799 -1.8799
4475 67.20 37.70 0.00 -15.1499 -1.3573 -1.3573
4500 66.54 37.68 0.00 -17.2566 -1.4795 -1.4795
4525 65.82 37.58 0.00 -18.2642 -0.6719 -0.6719
4550 65.82 37.58 0.00 -18.2642 -0.6719 -0.6719
4575 65.12 37.32 0.00 -16.6349 -0.8502 -0.8502
4600 64.48 36.94 0.00 -15.5965 -2.2242 -2.2242
4625 64.48 36.94 0.00 -15.5965 -2.2242 -2.2242
4650 63.93 36.56 0.00 -12.7588 -1.3885 -1.3885
4675 63.50 36.24 0.00 -9.2483 1.0216 1.0216
4700 63.20 35.86 0.00 -6.6320 2.7216 2.7216
4725 63.20 35.86 0.00 -6.6320 2.7216 2.7216
4750 63.02 35.54 0.00 -4.9396 2.5667 2.5667
4775 62.86 35.07 0.00 -3.7432 1.3234 1.3234
4800 62.86 35.07 0.00 -3.7432 1.3234 1.3234
4825 62.76 34.54 0.00 -2.0641 0.5806 0.5806
4850 62.72 33.98 0.00 -0.0670 -0.2673 -0.2673
4875 62.72 33.98 0.00 -0.0670 -0.2673 -0.2673
4900 62.76 33.48 0.00 1.4495 -0.3586 -0.3586
4925 62.83 33.16 0.00 2.4033 0.2020 0.2020
4950 62.93 32.99 0.00 2.4192 0.4117 0.4117
4975 62.93 32.99 0.00 2.4192 0.4117 0.4117
5000 63.04 33.01 0.00 3.3706 0.9441 0.9441
5025 63.20 33.24 0.00 4.3507 1.2828 1.2828
5050 63.20 33.24 0.00 4.3507 1.2828 1.2828
5075 63.41 33.65 0.00 5.4944 2.0048 2.0048
5100 63.66 34.30 0.00 7.2075 1.4020 1.4020
5125 63.66 34.30 0.00 7.2075 1.4020 1.4020
5150 64.00 35.15 0.00 9.5700 0.1341 0.1341
5175 64.41 36.12 0.00 10.5963 -1.8327 -1.8327
5200 64.80 37.03 0.00 9.4722 -2.1043 -2.1043
5225 64.80 37.03 0.00 9.4722 -2.1043 -2.1043
5250 65.12 37.79 0.00 6.7404 -1.3614 -1.3614
5275 65.30 38.39 0.00 3.0346 -0.4598 -0.4598
5300 65.30 38.39 0.00 3.0346 -0.4598 -0.4598
5325 65.34 38.79 0.00 -0.1693 -0.3069 -0.3069
5350 65.34 39.14 0.00 -0.0811 1.1341 1.1341
5375 65.34 39.14 0.00 -0.0811 1.1341 1.1341
5400 65.32 39.42 0.00 -0.0434 -0.2374 -0.2374
5425 65.34 39.61 0.00 0.3918 -0.8306 -0.8306
