%#        Time[ms]        X[pixel],        Y[pixel],        Z[pixel],  dX/dt[pixel/s],  dY/dt[pixel/s],  dZ/dt[pixel/s]
 5550, 65.39, 38.58, 0, -0.4876, 1.3181, 0
 5575, 65.39, 38.6, 0, -0.206, 0.7491, 0
 5600, 65.37, 38.56, 0, -0.7689, -0.3608, 0
 5625, 65.37, 38.56, 0, -0.7689, -0.3608, 0
 5650, 65.3, 38.49, 0, -2.4028, 0.1377, 0
 5675, 65.21, 38.31, 0, -2.1377, 1.1559, 0
 5700, 65.21, 38.31, 0, -2.1377, 1.1559, 0
 5725, 65.14, 38.01, 0, -0.9752, 1.6488, 0
 5750, 65.12, 37.65, 0, -0.8464, 1.4831, 0
 5775, 65.12, 37.65, 0, -0.8464, 1.4831, 0
 5800, 65.05, 37.26, 0, -2.2372, 0.9634, 0
 5825, 64.91, 36.86, 0, -4.3913, 1.7539, 0
 5850, 64.91, 36.86, 0, -4.3913, 1.7539, 0
 5875, 64.73, 36.51, 0, -3.7292, 0.5256, 0
 5900, 64.73, 36.51, 0, -3.7292, 0.5256, 0
 5925, 64.64, 35.81, 0, -0.2653, -0.5985, 0
 5950, 64.64, 35.81, 0, -0.2653, -0.5985, 0
 5975, 64.62, 35.45, 0, -0.866, -0.3538, 0
 6000, 64.59, 35.05, 0, -0.6173, 1.2872, 0
 6025, 64.61, 34.78, 0, 1.0544, 1.086, 0
 6050, 64.61, 34.78, 0, 1.0544, 1.086, 0
 6075, 64.68, 34.63, 0, 2.1238, 0.109, 0
 6100, 64.73, 34.55, 0, 1.4198, -0.0844, 0
 6125, 64.73, 34.49, 0, -0.8053, -0.2527, 0
 6150, 64.73, 34.49, 0, -0.8053, -0.2527, 0
 6175, 64.68, 34.43, 0, -0.928, -0.2392, 0
 6200, 64.68, 34.43, 0, -0.928, -0.2392, 0
 6225, 64.66, 34.41, 0, -0.3849, -0.6028, 0
 6250, 64.68, 34.37, 0, 1.0346, 0.4876, 0
 6275, 64.68, 34.37, 0, 1.0346, 0.4876, 0
 6300, 64.71, 34.37, 0, 0.5519, -0.137, 0
 6325, 64.71, 34.39, 0, 0.1464, -0.2602, 0
 6350, 64.71, 34.41, 0, -0.5472, -0.5956, 0
 6375, 64.71, 34.41, 0, -0.5472, -0.5956, 0
 6400, 64.68, 34.43, 0, -1.1682, -0.5156, 0
 6425, 64.64, 34.45, 0, -0.4674, 0.7689, 0
 6450, 64.64, 34.45, 0, -0.4674, 0.7689, 0
 6475, 64.66, 34.49, 0, 1.0276, 0.7132, 0
 6500, 64.71, 34.45, 0, 0.9925, -0.4706, 0
 6525, 64.7, 34.45, 0, -1.0916, -0.6598, 0
 6550, 64.7, 34.45, 0, -1.0916, -0.6598, 0
 6575, 64.62, 34.53, 0, -2.044, -0.8513, 0
 6600, 64.55, 34.64, 0, -1.4171, -1.4713, 0
 6625, 64.55, 34.64, 0, -1.4171, -1.4713, 0
 6650, 64.52, 34.76, 0, -0.731, -2.0893, 0
 6675, 64.48, 34.82, 0, -1.1367, -1.6075, 0
 6700, 64.48, 34.82, 0, -1.1367, -1.6075, 0
 6725, 64.45, 34.82, 0, -0.798, 0.6707, 0
 6750, 64.43, 34.92, 0, 0.1997, 0.368, 0
 6775, 64.45, 35.02, 0, 0.903, -1.272, 0
 6800, 64.45, 35.02, 0, 0.903, -1.272, 0
 6825, 64.48, 35.04, 0, 0.6272, -0.2011, 0
 6850, 64.5, 35, 0, -0.0346, 0.395, 0
 6875, 64.5, 35, 0, -0.0346, 0.395, 0
 6900, 64.48, 34.9, 0, -0.0561, 1.09, 0
 6925, 64.46, 34.78, 0, -0.4914, 0.3799, 0
 6950, 64.46, 34.78, 0, -0.4914, 0.3799, 0
 6975, 64.46, 34.66, 0, 0.2343, 1.2874, 0
 7000, 64.48, 34.6, 0, 0.193, 0.0618, 0
 7025, 64.48, 34.6, 0, 0.193, 0.0618, 0
 7050, 64.48, 34.62, 0, 0.3567, -0.8598, 0
 7075, 64.5, 34.68, 0, 0.1468, -0.232, 0
 7100, 64.48, 34.82, 0, -0.6108, 0.3266, 0
 7125, 64.48, 34.82, 0, -0.6108, 0.3266, 0
 7150, 64.46, 34.96, 0, -0.0447, 0.2782, 0
 7175, 64.5, 35.06, 0, 0.94, -0.5124, 0
 7200, 64.5, 35.06, 0, 0.94, -0.5124, 0
 7225, 64.53, 35.12, 0, 0.6676, -0.9344, 0
 7250, 64.52, 35.16, 0, -0.7161, -0.561, 0
 7275, 64.48, 35.22, 0, -1.2931, -1.0557, 0
 7300, 64.48, 35.22, 0, -1.2931, -1.0557, 0
 7325, 64.45, 35.28, 0, 0.0451, -0.5649, 0
 7350, 64.46, 35.34, 0, -0.327, -0.6631, 0
 7375, 64.46, 35.34, 0, -0.327, -0.6631, 0
 7400, 64.43, 35.36, 0, -0.9612, -0.1131, 0
 7425, 64.39, 35.34, 0, -0.8665, 0.7527, 0
 7450, 64.39, 35.42, 0, 0.548, -0.1966, 0
 7475, 64.39, 35.42, 0, 0.548, -0.1966, 0
 7500, 64.45, 35.5, 0, 1.3949, -0.851, 0
 7525, 64.45, 35.5, 0, 1.3949, -0.851, 0
 7550, 64.46, 35.58, 0, 0.1187, -0.3746, 0
 7575, 64.45, 35.58, 0, -0.7218, 0.7899, 0
 7600, 64.43, 35.5, 0, -0.1481, 0.4423, 0
 7625, 64.43, 35.5, 0, -0.1481, 0.4423, 0
 7650, 64.45, 35.42, 0, 0.7622, 1.0761, 0
 7675, 64.5, 35.38, 0, 1.1122, 1.6191, 0
 7700, 64.53, 35.4, 0, 0.7204, 0.5805, 0
 7725, 64.53, 35.4, 0, 0.7204, 0.5805, 0
 7750, 64.53, 35.49, 0, -0.419, -0.838, 0
 7775, 64.5, 35.6, 0, -1.3351, -0.355, 0
 7800, 64.5, 35.6, 0, -1.3351, -0.355, 0
 7825, 64.45, 35.64, 0, -0.9994, 0.1419, 0
 7850, 64.43, 35.66, 0, -0.0135, 0.4749, 0
 7875, 64.43, 35.66, 0, -0.0135, 0.4749, 0
 7900, 64.46, 35.6, 0, 0.8469, 0.2174, 0
 7925, 64.48, 35.54, 0, -0.0351, 0.2582, 0
 7950, 64.48, 35.54, 0, -0.0351, 0.2582, 0
 7975, 64.45, 35.58, 0, -0.9577, 0.0368, 0
 8000, 64.43, 35.7, 0, -0.2528, -0.8359, 0
 8025, 64.45, 35.84, 0, 0.8039, -1.1451, 0
 8050, 64.45, 35.84, 0, 0.8039, -1.1451, 0
 8075, 64.46, 36.01, 0, 0.2569, -1.5605, 0
 8100, 64.45, 36.07, 0, -0.5349, -1.3115, 0
 8125, 64.45, 36.07, 0, -0.5349, -1.3115, 0
 8150, 64.43, 36.02, 0, -0.2523, -0.0056, 0
 8175, 64.46, 35.66, 0, 0.6773, 1.4339, 0
 8200, 64.46, 35.66, 0, 0.6773, 1.4339, 0
 8225, 64.5, 34.98, 0, 0.9872, 2.4438, 0
 8250, 64.5, 34.34, 0, -0.5202, 1.6654, 0
 8275, 64.5, 34.34, 0, -0.5202, 1.6654, 0
 8300, 64.45, 33.78, 0, -1.4539, 0.9699, 0
 8325, 64.39, 33.34, 0, -1.8337, 0.3129, 0
 8350, 64.32, 32.97, 0, -1.1007, 1.1642, 0
 8375, 64.3, 32.6, 0, -0.459, 0.9328, 0
 8400, 64.3, 32.6, 0, -0.459, 0.9328, 0
 8425, 64.29, 32.36, 0, -0.9444, -0.5572, 0
 8450, 64.23, 32.1, 0, -1.8163, -1.9414, 0
 8475, 64.23, 32.1, 0, -1.8163, -1.9414, 0
 8500, 64.14, 31.94, 0, -2.4461, -1.1507, 0
 8525, 64.14, 31.94, 0, -2.4461, -1.1507, 0
 8550, 64.02, 31.83, 0, -3.0277, 0.9693, 0
 8575, 63.91, 31.67, 0, -2.2234, 1.9242, 0
 8600, 63.84, 31.45, 0, -1.6114, 1.1507, 0
 8625, 63.77, 31.19, 0, -2.0816, 0.0353, 0
 8650, 63.77, 31.19, 0, -2.0816, 0.0353, 0
 8675, 63.68, 30.97, 0, -2.2623, -0.457, 0
 8700, 63.68, 30.97, 0, -2.2623, -0.457, 0
 8725, 63.59, 30.77, 0, -1.677, -0.7752, 0
 8750, 63.56, 30.67, 0, -0.7899, -1.5028, 0
 8775, 63.56, 30.61, 0, 0.6107, -1.2763, 0
 8800, 63.56, 30.61, 0, 0.6107, -1.2763, 0
 8825, 63.57, 30.59, 0, 0.3105, -0.5981, 0
 8850, 63.56, 30.47, 0, -0.6923, 0.1676, 0
 8875, 63.56, 30.32, 0, 0.3212, 1.4614, 0
 8900, 63.56, 30.32, 0, 0.3212, 1.4614, 0
 8925, 63.59, 30.36, 0, 1.2823, -0.066, 0
 8950, 63.66, 30.46, 0, 1.5018, -0.1358, 0
 8975, 63.66, 30.46, 0, 1.5018, -0.1358, 0
 9000, 63.7, 30.58, 0, 0.7338, 0.5032, 0
 9025, 63.72, 30.58, 0, 0.343, 0.9195, 0
 9050, 63.72, 30.58, 0, 0.343, 0.9195, 0
 9075, 63.72, 30.54, 0, -0.3357, -0.2278, 0
 9100, 63.72, 30.52, 0, 0.8596, 0.8887, 0
 9125, 63.72, 30.52, 0, 0.8596, 0.8887, 0
 9150, 63.75, 30.66, 0, 0.2081, -0.216, 0
 9175, 63.73, 30.85, 0, -0.9252, -1.2383, 0
 9200, 63.66, 31.1, 0, -1.9802, -1.5635, 0
 9225, 63.66, 31.1, 0, -1.9802, -1.5635, 0
 9250, 63.57, 31.24, 0, -2.1909, -0.6572, 0
 9275, 63.57, 31.24, 0, -2.1909, -0.6572, 0
 9300, 63.52, 31.27, 0, -0.6809, 0.3099, 0
 9325, 63.54, 31.24, 0, 0.4641, 0.2698, 0
 9350, 63.54, 31.16, 0, -0.0819, 0.2625, 0
 9375, 63.54, 31.16, 0, -0.0819, 0.2625, 0
 9400, 63.52, 31.1, 0, -1.0308, 0.3914, 0
 9425, 63.45, 30.98, 0, -1.6351, -0.1874, 0
 9450, 63.4, 30.8, 0, -1.4936, -0.5483, 0
 9475, 63.4, 30.8, 0, -1.4936, -0.5483, 0
 9500, 63.33, 30.64, 0, -2.2069, -2.0423, 0
 9525, 63.22, 30.53, 0, -2.5252, -1.5365, 0
 9550, 63.22, 30.53, 0, -2.5252, -1.5365, 0
 9575, 63.09, 30.39, 0, -3.232, -0.894, 0
 9600, 62.95, 30.11, 0, -3.8085, 0.8587, 0
 9625, 62.95, 30.11, 0, -3.8085, 0.8587, 0
 9650, 62.76, 29.83, 0, -5.61, 0.9453, 0
 9675, 62.53, 29.66, 0, -5.6713, -0.3988, 0
 9700, 62.33, 29.5, 0, -4.8165, -1.915, 0
 9725, 62.33, 29.5, 0, -4.8165, -1.915, 0
 9750, 62.17, 29.37, 0, -3.5004, -1.4612, 0
 9775, 62.07, 29.25, 0, -3.2383, -0.866, 0
 9800, 62.07, 29.25, 0, -3.2383, -0.866, 0
 9825, 61.92, 29.11, 0, -3.7941, -1.2884, 0
 9850, 61.84, 29.1, 0, -2.7262, -0.799, 0
 9875, 61.73, 29.12, 0, -2.5243, -1.8096, 0
 9900, 61.73, 29.12, 0, -2.5243, -1.8096, 0
 9925, 61.64, 29.17, 0, -1.8258, -2.4146, 0
 9950, 61.57, 29.27, 0, -1.9413, -1.647, 0
 9975, 61.57, 29.27, 0, -1.9413, -1.647, 0
 10000, 61.48, 29.46, 0, -2.0461, -0.1764, 0
 10025, 61.43, 29.65, 0, -0.6912, 0.3026, 0
 10050, 61.43, 29.82, 0, 0.3259, 0.1446, 0
 10075, 61.43, 29.82, 0, 0.3259, 0.1446, 0
 10100, 61.43, 29.98, 0, -0.3027, -0.4342, 0
 10125, 61.41, 30.17, 0, -0.7185, 0.0238, 0
 10150, 61.41, 30.17, 0, -0.7185, 0.0238, 0
 10175, 61.38, 30.43, 0, -0.9342, -0.2012, 0
 10200, 61.34, 30.76, 0, -0.9382, -1.1497, 0
 10225, 61.31, 31.13, 0, -0.5897, -0.8113, 0
 10250, 61.31, 31.13, 0, -0.5897, -0.8113, 0
 10275, 61.29, 31.42, 0, -0.5837, -0.7397, 0
 10300, 61.27, 31.64, 0, -0.7542, -0.2923, 0
 10325, 61.27, 31.64, 0, -0.7542, -0.2923, 0
 10350, 61.27, 31.7, 0, 0.3461, 1.9163, 0
 10375, 61.29, 31.78, 0, 0.5969, 1.1242, 0
 10400, 61.29, 31.78, 0, 0.5969, 1.1242, 0
 10425, 61.32, 31.94, 0, 0.7854, 0.4883, 0
 10450, 61.32, 32.12, 0, -0.1225, 0.3041, 0
 10475, 61.29, 32.31, 0, -1.0248, 0.5153, 0
 10500, 61.29, 32.31, 0, -1.0248, 0.5153, 0
 10525, 61.25, 32.49, 0, -1.0283, -0.2225, 0
 10550, 61.22, 32.55, 0, -0.7831, -0.0759, 0
 10575, 61.22, 32.55, 0, -0.7831, -0.0759, 0
 10600, 61.2, 32.51, 0, -0.4825, 0.7533, 0
 10625, 61.18, 32.43, 0, -0.2532, -0.4099, 0
 10650, 61.18, 32.43, 0, -0.2532, -0.4099, 0
 10675, 61.18, 32.37, 0, -0.4715, -1.4493, 0
 10700, 61.15, 32.21, 0, -0.8192, -0.1709, 0
 10725, 61.15, 32.21, 0, -0.8192, -0.1709, 0
 10750, 61.13, 31.97, 0, -0.5667, 1.7137, 0
 10775, 61.11, 31.61, 0, 0.0974, 1.7391, 0
