%#        Time[ms]        X[pixel],        Y[pixel],        Z[pixel],  dX/dt[pixel/s],  dY/dt[pixel/s],  dZ/dt[pixel/s]
 0, 50, 50, 0, 0.5637, 1.3088, 0
 25, 50.03, 50, 0, 0.64, 1.1239, 0
 50, 50.07, 49.96, 0, 0.9983, 1.628, 0
 75, 50.07, 49.96, 0, 0.9983, 1.628, 0
 100, 50.1, 49.91, 0, 1.1908, 0.9213, 0
 125, 50.16, 49.87, 0, 1.0418, 0.0944, 0
 150, 50.16, 49.87, 0, 1.0418, 0.0944, 0
 175, 50.17, 49.93, 0, 0.0251, -0.1668, 0
 200, 50.14, 50, 0, -1.2086, -0.1671, 0
 225, 50.1, 50, 0, -0.4295, 0.6675, 0
 250, 50.1, 50, 0, -0.4295, 0.6675, 0
 275, 50.12, 50.05, 0, 0.8112, 0.4941, 0
 300, 50.17, 50.09, 0, 1.3011, -0.0526, 0
 325, 50.17, 50.09, 0, 1.3011, -0.0526, 0
 350, 50.21, 50.11, 0, 0.3944, -0.5311, 0
 375, 50.21, 50.05, 0, 0.6843, 0.1713, 0
 400, 50.28, 50.04, 0, 2.4283, -0.2009, 0
 425, 50.28, 50.04, 0, 2.4283, -0.2009, 0
 450, 50.37, 50.05, 0, 2.5753, 1.0478, 0
 475, 50.37, 50.02, 0, -1.9749, 0.9171, 0
 500, 50.37, 50.02, 0, -1.9749, 0.9171, 0
 525, 50.12, 50.02, 0, -8.4376, -3.4979, 0
 550, 49.6, 50.11, 0, -15.7384, -7.8257, 0
 575, 49.6, 50.11, 0, -15.7384, -7.8257, 0
 600, 48.85, 50.05, 0, -19.9977, -6.4612, 0
 625, 47.99, 49.92, 0, -21.5824, -4.5025, 0
 650, 47.21, 49.74, 0, -18.1469, -3.1941, 0
 675, 47.21, 49.74, 0, -18.1469, -3.1941, 0
 700, 46.6, 49.53, 0, -13.9119, -3.7616, 0
 725, 46.6, 49.53, 0, -13.9119, -3.7616, 0
 750, 46.07, 49.34, 0, -12.6185, -4.3915, 0
 775, 45.62, 49.23, 0, -10.5411, -4.3869, 0
 800, 45.21, 49.17, 0, -9.9189, -5.8117, 0
 825, 45.21, 49.17, 0, -9.9189, -5.8117, 0
 850, 44.79, 49.13, 0, -10.6769, -5.9667, 0
 875, 44.37, 49.09, 0, -10.957, -4.6182, 0
 900, 43.92, 49.04, 0, -11.7051, -3.6725, 0
 925, 43.92, 49.04, 0, -11.7051, -3.6725, 0
 950, 43.45, 49, 0, -11.7445, -2.8585, 0
 975, 42.99, 48.86, 0, -11.3739, -3.5035, 0
 1000, 42.99, 48.86, 0, -11.3739, -3.5035, 0
 1025, 42.52, 48.63, 0, -12.4282, -4.1028, 0
 1050, 41.92, 48.38, 0, -16.3932, -4.0324, 0
 1075, 41.92, 48.38, 0, -16.3932, -4.0324, 0
 1100, 41.22, 48.15, 0, -17.8173, -1.9886, 0
 1125, 40.53, 47.95, 0, -16.7235, -1.4529, 0
 1150, 40.53, 47.95, 0, -16.7235, -1.4529, 0
 1175, 39.88, 47.77, 0, -15.4965, -3.0976, 0
 1200, 39.45, 47.64, 0, -13.4041, -2.8401, 0
 1225, 39.01, 47.52, 0, -9.6603, -1.6995, 0
 1250, 39.01, 47.52, 0, -9.6603, -1.6995, 0
 1275, 38.73, 47.4, 0, -5.5697, -1.7927, 0
 1300, 38.57, 47.27, 0, -2.899, -1.5641, 0
 1325, 38.57, 47.27, 0, -2.899, -1.5641, 0
 1350, 38.5, 47.12, 0, -0.9143, -0.9091, 0
 1375, 38.46, 46.97, 0, -0.8218, -0.8749, 0
 1400, 38.41, 46.85, 0, -1.7753, -1.0331, 0
 1425, 38.41, 46.85, 0, -1.7753, -1.0331, 0
 1450, 38.32, 46.76, 0, -3.0197, -0.8615, 0
 1475, 38.16, 46.6, 0, -4.3597, -1.3203, 0
 1500, 38.16, 46.6, 0, -4.3597, -1.3203, 0
 1525, 37.97, 46.36, 0, -5.0628, 0.4025, 0
 1550, 37.76, 46.09, 0, -5.554, 0.8285, 0
 1575, 37.51, 45.85, 0, -6.3536, 1.0194, 0
 1600, 37.51, 45.85, 0, -6.3536, 1.0194, 0
 1625, 37.23, 45.66, 0, -7.0694, 1.0731, 0
 1650, 36.96, 45.42, 0, -6.3881, 2.182, 0
 1675, 36.96, 45.42, 0, -6.3881, 2.182, 0
 1700, 36.73, 45.15, 0, -5.5706, 0.9705, 0
 1725, 36.52, 44.9, 0, -5.6075, 0.4339, 0
 1750, 36.52, 44.9, 0, -5.6075, 0.4339, 0
 1775, 36.27, 44.66, 0, -6.6789, 0.6268, 0
 1800, 36.02, 44.5, 0, -5.8032, -0.3331, 0
 1825, 35.82, 44.33, 0, -4.2488, -0.8102, 0
 1850, 35.82, 44.33, 0, -4.2488, -0.8102, 0
 1875, 35.7, 44.13, 0, -2.9945, -0.8172, 0
 1900, 35.7, 44.13, 0, -2.9945, -0.8172, 0
 1925, 35.57, 43.92, 0, -2.8405, -0.1389, 0
 1950, 35.47, 43.65, 0, -2.6966, 0.245, 0
 1975, 35.39, 43.46, 0, -2.2441, 0.5529, 0
